  time (s)              T(t) (K)              P(t) (Pa)           Kinetic En. (n.u.)     Potential En. (n.u.) Total En. (n.u.)
  0.0000e+00           99.82304616            0.00000000        2276.12983954  325811422345758747047222184424435845331371333376589832697396351400701194989333028798464.00000000  325811422345758747047222184424435845331371333376589832697396351400701194989333028798464.00000000 
  5.0000e-15           99.43006643            0.00000000        2267.16925470  94982885628430799703018087861637017898607286719386462369792206731564477478582279879645219090595840.00000000  94982885628430799703018087861637017898607286719386462369792206731564477478582279879645219090595840.00000000 
  1.0000e-14           98.77588380            0.00000000        2252.25281323  176432369830831817400222198514644049665565112594304444277097803517832316327678418576574775296.00000000  176432369830831817400222198514644049665565112594304444277097803517832316327678418576574775296.00000000 
  1.5000e-14           97.86274191            0.00000000        2231.43167453  7429721011071417512691686061247873674409400966656558728823119112924519528928261281884175073280.00000000  7429721011071417512691686061247873674409400966656558728823119112924519528928261281884175073280.00000000 
  2.0000e-14           96.69420692            0.00000000        2204.78715238  104610665741158170327380721665391117343031500978248562163592194462966966503382092313687752704.00000000  104610665741158170327380721665391117343031500978248562163592194462966966503382092313687752704.00000000 
  2.5000e-14           95.27544708            0.00000000        2172.43709170  2795462427784788273881280675676402976239312071698746844438728461838406642367216848483139138355200.00000000  2795462427784788273881280675676402976239312071698746844438728461838406642367216848483139138355200.00000000 
  3.0000e-14           93.61359318            0.00000000        2134.54408609  3921279680326818310788156838268279083594194076358823326666366954545448409591342694400.00000000  3921279680326818310788156838268279083594194076358823326666366954545448409591342694400.00000000 
  3.5000e-14           91.71817531            0.00000000        2091.32543719  195845771331496079831759260393690978278559206429068235017907295354655046256033792.00000000  195845771331496079831759260393690978278559206429068235017907295354655046256033792.00000000 
  4.0000e-14           89.60162563            0.00000000        2043.06461894  10237185498692200400848408574798138976106783590973865504685737538175674967254306979433152512.00000000  10237185498692200400848408574798138976106783590973865504685737538175674967254306979433152512.00000000 
  4.5000e-14           87.27982724            0.00000000        1990.12379217  402422762480106907718306494758213942430516718883181576808784797219905257603072.00000000  402422762480106907718306494758213942430516718883181576808784797219905257603072.00000000 
  5.0000e-14           84.77267539            0.00000000        1932.95660142  2857796594674473777897416975803904999524475906653895805141615397627014152192.00000000  2857796594674473777897416975803904999524475906653895805141615397627014152192.00000000 
  5.5000e-14           82.10459940            0.00000000        1872.12007501  13530438372671711992686134937575641117323738867881565286211313777679082895324479488.00000000  13530438372671711992686134937575641117323738867881565286211313777679082895324479488.00000000 
  6.0000e-14           79.30497260            0.00000000        1808.28397361  3134491064251655413934969726093857254570756360263015609169557520067165153837455507456.00000000  3134491064251655413934969726093857254570756360263015609169557520067165153837455507456.00000000 
  6.5000e-14           76.40831815            0.00000000        1742.23548195  9180395610745616681780266679055236442378810442272632740975509263972019262717952.00000000  9180395610745616681780266679055236442378810442272632740975509263972019262717952.00000000 
  7.0000e-14           73.45420664            0.00000000        1674.87687468  42999182040235048464763371197975686214256254449303269707753121347441791681862603824015901458432.00000000  42999182040235048464763371197975686214256254449303269707753121347441791681862603824015901458432.00000000 
  7.5000e-14           70.48674794            0.00000000        1607.21392950  66858863533543802373508471679914826819218360666414670321874857250206330650624.00000000  66858863533543802373508471679914826819218360666414670321874857250206330650624.00000000 
  8.0000e-14           67.55361228            0.00000000        1540.33360634  429909903260118191734344731855984387987510165516470093871926242276079982084096.00000000  429909903260118191734344731855984387987510165516470093871926242276079982084096.00000000 
  8.5000e-14           64.70457698            0.00000000        1475.37090963  218451561235899284017944673191980757405678215253024605859293429253965960188841164800.00000000  218451561235899284017944673191980757405678215253024605859293429253965960188841164800.00000000 
  9.0000e-14           61.98967523            0.00000000        1413.46667893  14430769369052907211686879465480268125666544436159520498320044821743483521801428013607892811776.00000000  14430769369052907211686879465480268125666544436159520498320044821743483521801428013607892811776.00000000 
  9.5000e-14           59.45710104            0.00000000        1355.71981680  41123137934887713483613018080746697518677715481116924759814622630226834165214752407045797838848.00000000  41123137934887713483613018080746697518677715481116924759814622630226834165214752407045797838848.00000000 
  1.0000e-13           57.15107350            0.00000000        1303.13859138  31259250552473614892460892129403600801300835964609173629965046904261143691264.00000000  31259250552473614892460892129403600801300835964609173629965046904261143691264.00000000 
  1.0500e-13           55.10987046            0.00000000        1256.59580053  87347031657967435204175430024668544850108508259302725125969652256635634057216.00000000  87347031657967435204175430024668544850108508259302725125969652256635634057216.00000000 
  1.1000e-13           53.36420805            0.00000000        1216.79182305  2047237833863116179730935270098536114567348059965119934788643581755307851847826799464753603280896.00000000  2047237833863116179730935270098536114567348059965119934788643581755307851847826799464753603280896.00000000 
  1.1500e-13           51.93608655            0.00000000        1184.22830089  2823187361433711187489011231747898953979517948206804462522101673960144896.00000000  2823187361433711187489011231747898953979517948206804462522101673960144896.00000000 
  1.2000e-13           50.83816250            0.00000000        1159.19382452  8317661670622423675196363858391788226551461031735138891473201059562061299712.00000000  8317661670622423675196363858391788226551461031735138891473201059562061299712.00000000 
  1.2500e-13           50.07365433            0.00000000        1141.76177931  23517701954635162225512528556134336680172792725948538895686113983549395433982535925760.00000000  23517701954635162225512528556134336680172792725948538895686113983549395433982535925760.00000000 
  1.3000e-13           49.63674418            0.00000000        1131.79950848  485979327448209968025203734699883994438884167230571982756337122339972972544.00000000  485979327448209968025203734699883994438884167230571982756337122339972972544.00000000 
  1.3500e-13           49.51340384            0.00000000        1128.98714557  181592634386441878056741201927087802859652811951674114752453662062734351532032.00000000  181592634386441878056741201927087802859652811951674114752453662062734351532032.00000000 
